WORD;POST_PROB_5;NUM_1_REVIEWS;NUM_5_REVIEWS
section;0.5;5;5
sections;0.666666666666667;1;2
sector;0;1;0
secure;0.88;3;22
secured;1;0;9
securing;1;0;3
security;0.583333333333333;25;35
sedated;0;1;0
sedating;0;1;0
sedation;1;0;3
seek;0.9375;1;15
seeking;0.833333333333333;3;15
seeks;1;0;1
seemingly;0;1;0
sees;0.705882352941176;5;12
segment;0;1;0
segregation;1;0;1
seized;1;0;1
seldom;0;1;0
select;0.904761904761905;2;19
selected;0.95;1;19
selecting;1;0;5
selection;0.97972972972973;3;145
selections;1;0;16
selective;0;1;0
selfless;0;1;0
sell;0.625;33;55
seller;0.8;1;4
sellers;1;0;4
selling;0.771428571428572;8;27
sells;0.6;2;3
seltzer;1;0;1
semester;1;0;1
semi;1;0;2
semiannual;1;0;1
seminars;1;0;3
send;0.496;63;62
sending;0.644444444444444;16;29
sends;0.6;2;3
senior;0.80952380952381;4;17
seniors;1;0;7
senorita;1;0;1
sensational;1;0;1
sensed;1;0;1
sensitive;0.842105263157895;3;16
sensitively;1;0;1
sensitivities;1;0;2
sensitivity;0.666666666666667;1;2
sensor;1;0;3
sensors;1;0;2
sensory;1;0;4
sentence;0.5;2;2
sentences;0.5;1;1
sentiment;1;0;1
sentimental;1;0;2
sentiments;1;0;2
separate;0.5;10;10
separated;0.6;2;3
separately;1;0;1
separation;1;0;6
septic;0.888888888888889;1;8
septum;1;0;1
sequence;1;0;1
sequencing;1;0;1
sequins;1;0;1
serene;1;0;2
serenity;1;0;3
sergeant;0;1;0
series;1;0;8
seriousness;1;0;1
sermon;1;0;4
sermons;1;0;5
serpentine;1;0;2
servant;1;0;2
servants;0;1;0
serve;0.696969696969697;10;23
served;0.647058823529412;12;22
server;0.5;5;5
servers;0.5;3;3
serves;0.5;2;2
service;0.873574615765989;510;3524
serviced;0.857142857142857;4;24
servicemen;0.5;1;1
services;0.897087378640777;53;462
servicing;0.777777777777778;2;7
serving;0.6;6;9
servings;1;0;3
sesame;1;0;1
session;0.934782608695652;3;43
sessions;0.96551724137931;1;28
set;0.801724137931035;46;186
setbacks;1;0;2
sets;0.875;2;14
setting;0.767441860465116;10;33
settings;0.8;1;4
settle;1;0;8
settled;1;0;14
settlement;1;0;5
settlements;1;0;1
settling;1;0;3
setup;0.888888888888889;3;24
seventeen;1;0;1
sever;1;0;1
severe;0.666666666666667;10;20
severely;0.5;4;4
severity;0.666666666666667;1;2
sewing;0.666666666666667;3;6
sex;0;2;0
sexy;1;0;1
seńor;0;1;0
sh;0.333333333333333;2;1
shabby;0;1;0
shack;0;1;0
shade;1;0;11
shaded;1;0;2
shades;0.6;2;3
shading;0;1;0
shadow;1;0;1
shadowing;0;1;0
shady;0.125;14;2
shake;1;0;18
shakes;1;0;21
shaking;0.166666666666667;5;1
shallow;1;0;3
shalom;1;0;1
shambles;1;0;1
shame;0.190476190476191;17;4
shamed;0;2;0
shameful;0;1;0
shameless;0.5;1;1
shamelessly;0;1;0
shampoo;0.928571428571429;1;13
shampooed;1;0;1
shampooing;1;0;1
shape;0.96078431372549;2;49
shaped;0.666666666666667;1;2
shapes;0.75;1;3
shaping;1;0;3
share;0.875;6;42
shared;0.75;4;12
shares;1;0;3
sharing;1;0;2
shark;0.5;1;1
sharks;0;1;0
sharp;0.777777777777778;2;7
sharpened;1;0;3
sharpest;1;0;1
sharply;0.5;1;1
shave;1;0;3
shaved;1;0;2
shaving;1;0;1
shay;1;0;1
shed;0.714285714285714;2;5
sheer;1;0;3
sheet;0.25;3;1
sheets;0.6;2;3
shelf;0.923076923076923;1;12
shell;0.909090909090909;1;10
shellac;0.727272727272727;3;8
shells;1;0;1
shelter;0.333333333333333;4;2
shelves;0.909090909090909;1;10
shelving;1;0;1
shepherd;1;0;15
shepherded;1;0;1
sheriff;1;0;1
sheriffs;1;0;3
sherry;1;0;2
shes;0.878260869565217;14;101
shield;0;1;0
shielded;0;2;0
shields;0;2;0
shift;0.5;3;3
shifted;1;0;1
shifting;1;0;1
shine;0.866666666666667;2;13
shined;1;0;3
shines;1;0;1
shingle;0.983050847457627;1;58
shingled;1;0;2
shingles;0.863636363636364;3;19
shining;1;0;2
shinned;1;0;1
shinning;1;0;1
shiny;1;0;7
ship;0.714285714285714;2;5
shipment;0.5;2;2
shipments;0.5;2;2
shipped;0.769230769230769;3;10
shipping;0.642857142857143;5;9
ships;1;0;1
shipyard;0;1;0
shirt;0.375;5;3
shirts;0.777777777777778;2;7
shitty;0;2;0
shock;0.5;4;4
shocked;0.565217391304348;10;13
shocker;0;2;0
shocking;0;4;0
shoddy;0;1;0
shoe;1;0;1
shoes;0.583333333333333;10;14
shook;1;0;2
shoot;0.96875;1;31
shooter;0.75;1;3
shooting;1;0;6
shoots;0.5;1;1
shop;0.841961852861035;58;309
shopkeepers;1;0;1
shoppe;1;0;2
shopped;0.9;1;9
shopper;1;0;1
shoppers;1;0;1
shopping;0.816326530612245;9;40
shops;0.851851851851852;4;23
shore;0.75;1;3
short;0.768292682926829;38;126
shortage;1;0;1
shortages;1;0;1
shortcake;1;0;2
shortcomings;1;0;1
shorten;0;1;0
shortened;1;0;1
shorter;0.75;1;3
shorthanded;0;1;0
shortly;0.823529411764706;3;14
shorts;1;0;2
shorty;1;0;2
shot;0.692307692307692;8;18
shotgun;1;0;1
shotguns;1;0;2
shots;0.761904761904762;5;16
shoulder;0.926829268292683;3;38
shoulders;0.928571428571429;1;13
shout;1;0;26
shouted;0.5;1;1
shouting;0;1;0
shouts;1;0;1
shove;0;1;0
shoved;0.666666666666667;1;2
show;0.589403973509934;62;89
showcase;0.5;1;1
showcases;1;0;1
showed;0.756756756756757;54;168
shower;0.416666666666667;7;5
showers;0.8;1;4
showing;0.659090909090909;15;29
showings;1;0;3
shown;0.608695652173913;9;14
showpiece;1;0;1
showroom;0.923076923076923;1;12
showrooms;1;0;1
shows;0.824324324324324;13;61
shred;1;0;5
shredded;1;0;6
shredding;1;0;4
shrill;1;0;1
shrimp;0.625;6;10
shroud;1;0;1
shrouded;1;0;1
shrubs;0.666666666666667;1;2
shrug;0;1;0
shrugged;0.333333333333333;2;1
shrunk;0;1;0
shuffle;1;0;1
shuffling;1;0;1
shut;0.137931034482759;25;4
shutdown;1;0;1
shutting;0.333333333333333;2;1
shuttle;1;0;1
shuttled;0;1;0
shy;1;0;7
siblings;0.75;1;3
sick;0.465116279069767;23;20
sickening;0;1;0
sickens;0;2;0
sickness;1;0;1
side;0.753968253968254;31;95
sided;0;2;0
sidekick;1;0;1
sides;0.6;6;9
sideshow;1;0;1
sideswiped;0;1;0
sidewalk;1;0;6
sidewalks;1;0;2
siding;0.75;1;3
sighed;0;3;0
sight;0.666666666666667;5;10
sighted;1;0;1
sign;0.384;77;48
signal;0;1;0
signatory;1;0;1
signature;0.8;1;4
signatures;0;1;0
signed;0.627906976744186;16;27
signer;1;0;2
significant;1;0;10
significantly;1;0;9
signify;0;1;0
signing;0.826086956521739;4;19
signings;1;0;1
signs;0.571428571428571;12;16
silence;0.5;1;1
silent;0.6;2;3
silk;1;0;6
silky;1;0;1
sill;1;0;1
silly;0.625;3;5
silver;0.909090909090909;1;10
silverware;0;3;0
sim;0;3;0
similar;0.647058823529412;6;11
similarities;1;0;1
simple;0.612244897959184;38;60
simpler;0;1;0
simplest;0;2;0
simplified;0.75;1;3
simply;0.660377358490566;36;70
sims;1;0;2
simulations;1;0;1
simultaneously;0.666666666666667;1;2
sincere;0.888888888888889;4;32
sincerely;0.875;2;14
sincerity;1;0;11
sing;1;0;1
singing;1;0;1
single;0.794642857142857;23;89
singles;0.5;1;1
sink;0.888888888888889;1;8
sinus;0.705882352941176;5;12
sinuses;1;0;1
sip;1;0;1
sir;0.555555555555556;4;5
sis;1;0;1
sister;0.618181818181818;21;34
sisters;1;0;11
site;0.864406779661017;8;51
sites;0.714285714285714;2;5
siting;1;0;1
sits;0.666666666666667;2;4
sitter;1;0;2
sitting;0.5;22;22
situated;1;0;1
situation;0.836842105263158;31;159
situational;1;0;1
situations;0.80952380952381;4;17
sixth;1;0;1
sizable;1;0;1
size;0.740740740740741;14;40
sized;1;0;7
sizes;0.9;1;9
sizzler;0;1;0
sizzling;1;0;1
skateboard;1;0;1
skeeter;1;0;1
skeptic;1;0;2
skeptical;0.909090909090909;1;10
skeptics;1;0;1
sketch;1;0;2
sketchy;0.6;2;3
ski;0;1;0
skies;1;0;1
skill;0.944444444444444;2;34
skilled;1;0;38
skillful;1;0;4
skillfully;1;0;3
skills;0.895833333333333;10;86
skimmer;0.6;2;3
skimmers;1;0;1
skin;0.708333333333333;7;17
skincare;0;2;0
skinned;0;1;0
skinny;0.333333333333333;2;1
skins;1;0;1
skip;0.444444444444444;5;4
skipped;0.2;4;1
skipping;1;0;1
skips;0.666666666666667;1;2
sky;1;0;3
skylights;1;0;1
skyline;0.5;1;1
skyrocketed;1;0;1
slab;1;0;4
slacked;1;0;1
slackers;0;1;0
slam;0.5;1;1
slammed;0.333333333333333;2;1
slang;1;0;1
slanted;0.5;1;1
slap;1;0;1
slapping;1;0;2
slash;1;0;1
slate;1;0;1
slated;1;0;1
slates;1;0;1
slave;1;0;1
slayed;1;0;3
sleazy;0.5;1;1
sleep;0.653846153846154;9;17
sleeping;0.384615384615385;8;5
sleepless;1;0;1
sleet;1;0;1
sleeve;1;0;3
sleeves;0;2;0
slept;0.4;3;2
slew;0.5;1;1
slice;0.666666666666667;1;2
sliced;0;1;0
slid;0.333333333333333;2;1
slide;0.823529411764706;3;14
sliders;1;0;9
slides;1;0;1
sliding;0;1;0
slight;1;0;3
slightest;0.75;1;3
slightly;0.888888888888889;1;8
slim;1;0;1
slimy;0;1;0
slip;0;4;0
slipped;0.333333333333333;2;1
slipping;0.5;1;1
slips;0;1;0
slope;1;0;3
sloped;1;0;1
slopes;1;0;2
sloppiness;1;0;1
sloppy;0;4;0
slot;0.5;2;2
slots;1;0;1
slow;0.268292682926829;30;11
slowed;1;0;1
slower;1;0;1
slowest;0;4;0
slowing;1;0;2
slowly;1;0;3
slows;0;1;0
small;0.851528384279476;34;195
smaller;0.708333333333333;7;17
smallest;0.714285714285714;2;5
smart;0.859649122807018;8;49
smarter;1;0;1
smartest;0.5;1;1
smartness;1;0;1
smartphone;1;0;1
smashed;0;1;0
smear;1;0;1
smell;0.84;4;21
smelled;0.444444444444444;5;4
smelling;1;0;2
smells;0.666666666666667;7;14
smelly;0.333333333333333;2;1
smile;0.953020134228188;7;142
smiled;1;0;1
smiles;1;0;36
smiling;0.927272727272727;4;51
smirk;0;2;0
smirked;0;1;0
smirking;0;1;0
smith;0.923076923076923;1;12
smoke;0.454545454545455;6;5
smoked;1;0;4
smokey;0;1;0
smoking;0.2;4;1
smooth;0.986842105263158;1;75
smoother;1;0;9
smoothest;1;0;1
smoothie;1;0;4
smoothies;1;0;3
smoothing;1;0;1
smoothly;0.975;1;39
smothered;0;6;0
smothers;1;0;4
smudges;1;0;1
snack;0.818181818181818;2;9
snacks;0.909090909090909;2;20
snafu;1;0;1
snag;1;0;3
snags;1;0;1
snail;0;1;0
snake;0;1;0
snakes;0.5;1;1
snapped;1;0;4
snappy;0;1;0
snatched;0;1;0
snitch;0;1;0
snob;1;0;1
snobs;1;0;1
snooty;0;1;0
snored;1;0;2
snoring;1;0;2
snorkel;1;0;1
snorkeling;1;0;1
snorted;0;1;0
snot;0;1;0
snow;1;0;5
snowflake;0;1;0
snowflakes;0;2;0
snowmen;1;0;1
snowstorm;1;0;1
snubbing;0;1;0
snuff;0;1;0
soak;0.5;1;1
soaking;0.5;1;1
soap;0;6;0
soaps;1;0;1
sob;1;0;1
sober;1;0;1
sobriety;1;0;2
soccer;1;0;9
sociable;1;0;2
social;0.59375;13;19
socialization;1;0;2
socialize;1;0;2
socializing;1;0;1
socially;1;0;4
society;0.8;1;4
sockets;1;0;1
socks;0.333333333333333;2;1
sod;0.8;1;4
soda;0.6;2;3
sodas;0.75;1;3
sods;1;0;1
sofa;0.5;1;1
soft;0.96551724137931;1;28
soften;1;0;2
softener;1;0;1
softens;1;0;1
softer;1;0;1
software;0.555555555555556;4;5
soggy;0;6;0
soil;1;0;5
solar;0.125;7;1
sold;0.522388059701493;32;35
soldier;1;0;2
soldiers;0.5;1;1
sole;1;0;5
solely;0;1;0
solenoid;1;0;1
solicitations;0;1;0
solicited;1;0;1
soliciting;0;1;0
solid;0.931034482758621;2;27
solidify;1;0;1
solitaire;1;0;1
solo;0.25;12;4
solution;0.745762711864407;15;44
solutions;0.977272727272727;1;43
solve;0.789473684210526;4;15
solved;0.870967741935484;4;27
solving;0.5;1;1
sombreros;1;0;1
some;0;1;0
someday;0;1;0
someones;0.5;4;4
someplace;0;1;0
somethings;1;0;1
song;1;0;2
songs;1;0;2
sonic;1;0;1
sonny;0;3;0
sonogram;0;2;0
sonograms;0;1;0
sooner;0.894736842105263;2;17
soonest;0;1;0
soothing;1;0;2
sophomores;1;0;1
sorbet;1;0;7
sorbets;1;0;1
sore;0.909090909090909;1;10
sorely;1;0;1
soreness;1;0;1
sores;0;2;0
sorry;0.314814814814815;37;17
sort;0.647058823529412;6;11
sorta;1;0;2
sorted;1;0;3
sorts;0.75;2;6
sought;0.8;1;4
soul;0.736842105263158;5;14
soulless;1;0;1
souls;1;0;2
sound;0.692307692307692;8;18
sounded;0.375;5;3
sounding;1;0;2
sounds;0.5;7;7
soundtracks;1;0;1
soup;0.75;3;9
soups;1;0;1
sour;0;2;0
source;0.885714285714286;4;31
sourced;1;0;1
sourcing;1;0;2
sourness;0;1;0
sours;0;1;0
sous;1;0;1
south;0.913793103448276;5;53
southeast;0.5;1;1
southern;0.642857142857143;5;9
southwest;0.333333333333333;2;1
southwestern;1;0;1
souvenir;1;0;4
souvenirs;1;0;1
sovereignty;1;0;1
spa;0.984375;2;126
space;0.882882882882883;13;98
spaced;1;0;6
spaces;0.777777777777778;4;14
spacey;1;0;1
spacing;1;0;1
spacious;1;0;33
spaciousness;1;0;1
spade;1;0;1
spaghetti;0.5;1;1
spam;0;1;0
spamming;0;1;0
span;1;0;8
spank;0;1;0
spanking;1;0;1
spans;0;2;0
spare;0.333333333333333;2;1
spared;1;0;1
spark;1;0;8
sparked;1;0;1
sparking;1;0;1
sparkle;0.5;3;3
sparkles;1;0;1
sparkling;0.875;1;7
sparky;0.978723404255319;1;46
sparring;1;0;1
sparse;1;0;1
spas;1;0;12
spastic;1;0;1
spay;0;1;0
spayed;1;0;1
speak;0.5;55;55
speaker;0.4;3;2
speakers;1;0;3
speaking;0.525;19;21
speaks;0.846153846153846;2;11
spec;1;0;1
special;0.908536585365854;15;149
specialist;0.707317073170732;12;29
specialists;1;0;6
specialization;1;0;1
specialize;0.5;1;1
specialized;1;0;3
specializes;0.625;3;5
specially;0.923076923076923;1;12
specials;0.666666666666667;1;2
specialties;1;0;2
specialty;0.909090909090909;1;10
specific;0.743589743589744;10;29
specifically;0.75;8;24
specifications;0.333333333333333;2;1
specifics;0.5;1;1
specifies;0;1;0
specify;0;1;0
specifying;0;1;0
specks;1;0;1
specs;1;0;1
spectacular;1;0;12
spectrum;1;0;4
speech;0.8;1;4
speechless;1;0;3
speed;0.75;7;21
speeding;0.666666666666667;1;2
speedy;0.956521739130435;1;22
spell;0.666666666666667;1;2
spelled;1;0;2
spelling;1;0;2
spend;0.607142857142857;22;34
spending;0.473684210526316;10;9
spends;0.7;3;7
spent;0.707964601769911;33;80
spewing;1;0;1
spic;1;0;1
spice;0.666666666666667;4;8
spices;1;0;2
spicy;0.666666666666667;5;10
spider;0.8;1;4
spiders;1;0;6
spiffy;1;0;1
spike;1;0;1
spill;0;2;0
spilled;0;2;0
spillway;1;0;1
spin;1;0;4
spinach;0.5;1;1
spinal;0.714285714285714;2;5
spine;0.857142857142857;1;6
spinning;0;1;0
spiral;0;1;0
spirit;1;0;32
spirits;1;0;6
spiritual;0.875;2;14
spiritually;1;0;3
spite;0.857142857142857;1;6
spitting;0;1;0
splash;0.8;1;4
splendid;1;0;1
split;1;0;2
splitting;1;0;1
spoil;1;0;1
spoiled;0.666666666666667;2;4
spoiling;1;0;1
spoke;0.416666666666667;63;45
spoken;0.444444444444444;10;8
sponsor;1;0;1
sponsoring;1;0;1
spontaneously;0;1;0
spooked;1;0;1
spool;0;2;0
spoon;1;0;1
spoons;0;2;0
sport;1;0;22
sporting;1;0;2
sports;0.866666666666667;2;13
sporty;1;0;2
spot;0.84375;20;108
spotless;1;0;16
spotlessly;1;0;1
spotlight;1;0;1
spots;0.76;6;19
spotted;1;0;2
spouse;0.75;1;3
spouses;1;0;1
spouting;0;1;0
sprain;1;0;1
spray;0.652173913043478;8;15
sprayed;0.6;2;3
spraying;1;0;3
sprays;1;0;3
spread;0.583333333333333;5;7
spreading;0.666666666666667;1;2
spring;0.953125;3;61
springs;1;0;13
sprinkler;0.714285714285714;2;5
sprinkles;1;0;1
sprinkling;0;1;0
sprint;0;2;0
sprite;0;2;0
sprockets;1;0;1
sprouts;1;0;1
sprung;1;0;1
spun;1;0;1
spying;0;1;0
sq;1;0;3
squad;1;0;1
square;0.583333333333333;5;7
squared;0.833333333333333;1;5
squarely;1;0;1
squash;1;0;1
squat;1;0;3
squats;1;0;1
squeaking;1;0;1
squeaky;1;0;3
squeeze;0.846153846153846;2;11
squeezed;0.75;2;6
squirrel;0.8;1;4
squirrels;0.8;1;4
squirting;0;1;0
st;0.9375;1;15
stability;1;0;1
stabilize;1;0;2
stabilized;1;0;1
stable;0.333333333333333;2;1
stack;0.75;1;3
stacked;0.75;1;3
stacks;1;0;2
stadium;0.75;1;3
staff;0.929991100563631;236;3135
staffed;0.5;3;3
staffing;1;0;2
staffs;0.875;2;14
stage;0.769230769230769;3;10
stages;1;0;4
staging;1;0;1
stags;1;0;1
stain;0.8;1;4
stained;0.714285714285714;2;5
stains;0.571428571428571;3;4
stair;1;0;15
staircase;1;0;2
stairs;0.947368421052632;1;18
stairway;1;0;1
stairwells;0;2;0
stake;1;0;1
stakes;1;0;1
stale;0;4;0
stalk;0;1;0
stamina;1;0;1
stamped;1;0;1
stamps;0;1;0
stand;0.642857142857143;15;27
standalone;0;2;0
standard;0.84375;5;27
standards;0.846153846153846;2;11
standing;0.68421052631579;6;13
standpoint;1;0;1
stands;0.857142857142857;2;12
staple;1;0;3
stapled;0;1;0
staples;1;0;1
star;0.56353591160221;79;102
starbursts;1;0;1
starch;0;1;0
stare;0;3;0
stared;0;1;0
staring;0.8;1;4
starlight;1;0;1
starling;1;0;1
starred;0;1;0
starring;1;0;1
stars;0.740875912408759;71;203
start;0.870722433460076;34;229
started;0.752613240418118;71;216
starter;0.444444444444444;10;8
starters;1;0;1
starting;0.764705882352941;12;39
startling;1;0;2
starts;0.736842105263158;5;14
startup;1;0;5
state;0.850202429149798;37;210
stated;0.196428571428571;45;11
statement;0.285714285714286;10;4
statements;0.333333333333333;2;1
states;0.185185185185185;22;5
stating;0.148148148148148;23;4
station;0.541666666666667;22;26
stationary;1;0;3
stationed;0.333333333333333;2;1
stationery;0;1;0
stations;1;0;14
statues;1;0;1
status;0.48;13;12
statute;1;0;1
stay;0.540880503144654;73;86
stayed;0.811594202898551;13;56
staying;0.72;7;18
stays;0.882352941176471;2;15
steadfast;1;0;1
steadily;1;0;3
steady;0.875;1;7
steak;0.6;4;6
steaks;0.5;1;1
steal;0.222222222222222;14;4
stealing;0.166666666666667;5;1
steals;0;1;0
stealthy;1;0;1
steam;1;0;3
steamed;1;0;2
steampunk;1;0;1
steams;1;0;2
steep;0.5;1;1
steer;0.666666666666667;2;4
steered;1;0;1
stellar;1;0;12
stem;0.5;1;1
stemming;1;0;1
stems;1;0;1
stenosis;0.333333333333333;2;1
step;0.945783132530121;9;157
stepdad;1;0;1
stepfather;1;0;1
stepped;0.875;1;7
stepping;0.538461538461538;6;7
steps;0.882352941176471;6;45
stepson;1;0;2
stereotypes;0;1;0
sterile;0.857142857142857;1;6
sterilized;1;0;1
sterling;0.5;1;1
stern;1;0;1
steroid;0;1;0
steroids;0;2;0
steward;1;0;1
stick;0.846153846153846;2;11
sticker;0.5;2;2
stickers;1;0;11
sticking;0.5;2;2
stickler;1;0;3
sticks;1;0;2
stiffness;1;0;2
stifle;1;0;1
stigmas;0;1;0
stimulated;1;0;1
stimulating;0;2;0
stinger;1;0;1
stinking;1;0;1
stint;1;0;1
stints;1;0;1
stirred;1;0;1
stitch;0.5;1;1
stitches;0.666666666666667;4;8
stitching;1;0;1
stock;0.696969696969697;10;23
stocked;1;0;7
stocking;1;0;1
stoked;1;0;1
stole;0;6;0
stolen;0.2;12;3
stomach;0.272727272727273;8;3
stomachaches;0;1;0
stone;0.913793103448276;5;53
stones;0.818181818181818;2;9
stonework;1;0;2
stood;0.65;7;13
stool;1;0;1
stools;1;0;3
stop;0.735294117647059;36;100
stopped;0.688311688311688;24;53
stopping;0.8125;3;13
stops;0.666666666666667;2;4
storage;0.961538461538462;4;100
store;0.683098591549296;135;291
stored;0.8;1;4
storefront;1;0;1
stores;0.733333333333333;8;22
stories;0.8125;3;13
storm;0.9375;3;45
storms;0.8;2;8
stormy;1;0;1
story;0.458333333333333;26;22
stove;0.846153846153846;2;11
straight;0.805555555555556;14;58
straightaway;1;0;1
straighten;0;1;0
straightened;1;0;4
straightening;1;0;1
straightforward;1;0;19
strain;0.75;1;3
strains;1;0;1
strait;1;0;1
stranded;0.375;5;3
stranding;0;1;0
strange;0.428571428571429;4;3
strangely;0;1;0
stranger;1;0;2
strangers;1;0;2
strap;0;1;0
straps;1;0;1
strategic;1;0;2
strategies;1;0;1
strategy;1;0;3
straw;0.5;4;4
strawberries;1;0;2
strawberry;1;0;4
straws;0.5;1;1
stray;1;0;1
strayed;1;0;1
stream;1;0;1
streamlined;1;0;4
street;0.389830508474576;36;23
streets;1;0;2
strength;0.916666666666667;1;11
strengthen;1;0;4
strengthening;1;0;1
strengths;0.666666666666667;1;2
strep;0.2;4;1
stress;0.876923076923077;8;57
stressed;0.777777777777778;2;7
stresses;1;0;2
stressful;0.934782608695652;3;43
stressing;1;0;3
stretch;1;0;4
stretched;0.666666666666667;1;2
stretches;1;0;6
stretching;1;0;6
strict;1;0;7
strictly;0.5;1;1
strictures;1;0;1
strides;1;0;1
strife;0;1;0
strike;0.75;1;3
strikes;1;0;1
string;1;0;1
strip;0.6;2;3
stripe;1;0;1
stripes;0.666666666666667;2;4
stripped;0.25;6;2
strive;0.75;1;3
strives;1;0;7
striving;1;0;1
stroke;0.9;1;9
stroked;1;0;1
strokes;0;2;0
stroll;1;0;2
strolled;1;0;1
stroller;0;1;0
strong;0.794117647058824;7;27
stronger;0.9375;1;15
strongest;1;0;2
strongly;0.8125;9;39
struck;0.666666666666667;1;2
structural;0.6;2;3
structure;0.941176470588235;1;16
structured;1;0;7
structures;1;0;1
struggle;0.888888888888889;1;8
struggled;0.75;1;3
struggles;0.5;1;1
struggling;0.882352941176471;2;15
strung;0;1;0
stub;0.666666666666667;1;2
stubborn;1;0;8
stuck;0.580645161290323;13;18
student;0.85;6;34
students;0.878260869565217;14;101
studied;0.6;2;3
studies;1;0;3
studio;0.962962962962963;2;52
studios;1;0;6
studs;1;0;1
study;1;0;12
studying;0;1;0
stuff;0.83941605839416;22;115
stuffed;1;0;3
stuffy;1;0;2
stumbled;1;0;8
stumbling;1;0;1
stump;1;0;3
stumps;1;0;4
stunned;0.5;1;1
stunning;1;0;19
stupid;0.2;16;4
stupidest;0;2;0
sturdier;1;0;1
sturdy;1;0;2
style;0.922077922077922;6;71
styled;1;0;4
styles;1;0;20
styling;0.727272727272727;3;8
stylish;1;0;2
stylist;0.825396825396825;11;52
stylists;0.7;3;7
subarea;0;1;0
subcontractor;1;0;4
subcontractors;1;0;12
subdivision;0.5;1;1
subdivisions;1;0;2
subfreezing;1;0;1
subject;0.777777777777778;2;7
subjects;0.8;1;4
submarine;0;1;0
submarines;0;1;0
submerged;1;0;1
submission;1;0;1
submit;0.555555555555556;4;5
submitted;0.357142857142857;9;5
submitting;1;0;3
subpar;0.25;3;1
subpoena;1;0;2
subs;0.8;1;4
subscribe;1;0;1
subscription;1;0;1
subsequent;1;0;1
subsequently;0.75;1;3
subsidy;0;1;0
substance;0;1;0
substandard;0.5;1;1
substantial;1;0;5
substantially;0;3;0
substitute;1;0;1
subtle;1;0;2
subtracting;1;0;1
suburb;0;1;0
suburbs;1;0;1
subway;1;0;2
succeed;0.941176470588235;1;16
succeeding;1;0;2
success;0.970588235294118;1;33
successful;0.875;4;28
successfully;1;0;8
succumbed;0;1;0
suck;0.181818181818182;9;2
sucked;0;2;0
sucks;0.0526315789473684;18;1
sudden;0.545454545454545;5;6
suddenly;0.666666666666667;3;6
suds;1;0;10
sued;0;3;0
sues;0;3;0
suffer;0.714285714285714;2;5
suffered;0.5;3;3
suffering;0.666666666666667;6;12
suffers;0;2;0
sufficient;0.6;2;3
sufficiently;1;0;1
suffocating;1;0;1
sugar;0.7;3;7
sugarcane;1;0;1
sugarcoated;1;0;1
suggest;0.63265306122449;18;31
suggested;0.709677419354839;9;22
suggesting;0.5;2;2
suggestion;0.5;4;4
suggestions;0.818181818181818;8;36
suggests;1;0;2
suit;0.8;2;8
suitable;1;0;4
suitcases;1;0;1
suited;1;0;3
suits;0.75;1;3
sum;1;0;12
summary;0.333333333333333;2;1
summer;0.864864864864865;10;64
summers;1;0;3
sun;0.958333333333333;2;46
sunglasses;0.875;1;7
sunk;0;1;0
sunken;1;0;1
sunlight;1;0;1
sunny;0.75;1;3
sunrise;1;0;3
sunroof;1;0;3
sunset;1;0;2
sunsets;1;0;1
sunshine;1;0;3
super;0.96875;24;744
superb;1;0;48
superintendent;1;0;2
superior;0.95;1;19
superiority;0;1;0
superiors;0;1;0
superlative;1;0;1
superman;1;0;1
supernatural;1;0;1
supersedes;0;1;0
supervise;1;0;1
supervised;1;0;1
supervising;1;0;1
supervision;0.5;1;1
supervisor;0.421052631578947;11;8
supervisors;0.166666666666667;5;1
supper;0.75;1;3
suppers;1;0;1
supplement;1;0;1
supplements;1;0;6
supplied;0;1;0
supplier;1;0;3
suppliers;1;0;1
supplies;0.708333333333333;7;17
supply;0.578947368421053;8;11
supplying;1;0;2
support;0.920634920634921;10;116
supported;1;0;9
supporter;0.5;1;1
supporters;1;0;1
supporting;0.909090909090909;1;10
supportive;1;0;48
supports;1;0;4
suppose;0.181818181818182;9;2
supposed;0.188679245283019;43;10
supposedly;0.2;4;1
surcharge;0;1;0
surcharges;0;2;0
surely;0.875;2;14
surf;1;0;1
surface;0.75;1;3
surfaces;1;0;1
surge;1;0;2
surgeon;0.91304347826087;2;21
surgeons;1;0;6
surgeries;0.923076923076923;2;24
surgery;0.786458333333333;41;151
surgical;0.833333333333333;1;5
surmised;0;1;0
surpassed;1;0;4
surpassing;1;0;1
surplus;1;0;1
surprise;0.586206896551724;12;17
surprised;0.803571428571429;11;45
surprises;1;0;9
surprising;1;0;6
surprisingly;0.857142857142857;1;6
surrender;0;2;0
surrogacy;1;0;2
surround;0.5;1;1
surrounded;1;0;4
surrounding;0.823529411764706;3;14
surroundings;0.5;1;1
surveillance;0;1;0
survey;0;2;0
surveyed;1;0;2
surveyors;1;0;1
surveys;0;1;0
survive;0.5;1;1
surviving;1;0;1
suspect;1;0;1
suspected;1;0;2
suspects;1;0;2
suspense;1;0;1
suspicious;0;1;0
sustain;0;1;0
sustainably;1;0;1
sustained;1;0;1
suture;0;1;0
swabbed;1;0;1
swallow;1;0;1
swallowing;1;0;1
swamp;1;0;2
swamped;1;0;2
swap;0.333333333333333;2;1
swapped;1;0;1
sway;1;0;2
swear;0.833333333333333;1;5
sweat;0.75;2;6
sweating;1;0;2
sweaty;0;1;0
sweep;0.75;1;3
